temp,rain_1h,snow_1h,clouds_all,hour,day,month,traffic_level
298.1670000000001,0.0,0.0,92,15,5,7,High
298.1670000000001,0.0,0.0,92,16,5,7,High
298.1670000000001,0.0,0.0,92,17,5,7,High
296.494,0.0,0.0,68,18,5,7,Medium
296.494,0.0,0.0,68,19,5,7,Medium
296.494,0.0,0.0,68,20,5,7,Medium
294.301,0.0,0.0,92,21,5,7,Medium
294.301,0.0,0.0,92,22,5,7,Medium
294.301,0.0,0.0,92,23,5,7,Low
292.282,0.0,0.0,92,0,6,7,Low
292.282,0.0,0.0,92,1,6,7,Low
292.282,0.0,0.0,92,2,6,7,Low
293.121,0.0,0.0,64,3,6,7,Low
293.121,0.0,0.0,64,4,6,7,Low
293.121,0.0,0.0,64,5,6,7,Low
294.121,0.0,0.0,88,6,6,7,Low
294.121,0.0,0.0,88,7,6,7,Low
294.121,0.0,0.0,88,8,6,7,Low
295.209,0.0,0.0,92,9,6,7,Medium
295.209,0.0,0.0,92,10,6,7,Medium
295.209,0.0,0.0,92,11,6,7,Medium
294.595,0.0,0.0,36,12,6,7,High
294.595,0.0,0.0,36,13,6,7,High
294.595,0.0,0.0,36,14,6,7,High
297.851,0.0,0.0,0,15,6,7,High
297.851,0.0,0.0,0,16,6,7,Medium
297.851,0.0,0.0,0,17,6,7,Medium
297.25,0.0,0.0,0,18,6,7,Medium
297.25,0.0,0.0,0,19,6,7,Medium
297.25,0.0,0.0,0,20,6,7,Medium
292.0,0.0,0.0,0,21,6,7,Medium
292.0,0.0,0.0,0,22,6,7,Medium
292.0,0.0,0.0,0,23,6,7,Low
288.394,0.0,0.0,44,0,0,7,Low
288.394,0.0,0.0,44,1,0,7,Low
288.394,0.0,0.0,44,2,0,7,Low
288.019,0.0,0.0,56,3,0,7,Low
288.019,0.0,0.0,56,4,0,7,Low
288.019,0.0,0.0,56,5,0,7,Medium
289.858,0.0,0.0,92,6,0,7,High
289.858,0.0,0.0,92,7,0,7,High
289.858,0.0,0.0,92,8,0,7,High
293.675,0.0,0.0,92,9,0,7,High
293.675,0.0,0.0,92,10,0,7,Medium
293.675,0.0,0.0,92,11,0,7,Medium
294.942,0.0,0.0,92,12,0,7,High
294.942,0.0,0.0,92,13,0,7,High
294.942,0.0,0.0,92,14,0,7,High
298.034,0.0,0.0,0,15,0,7,High
298.034,0.0,0.0,0,16,0,7,High
298.034,0.0,0.0,0,17,0,7,High
297.888,0.0,0.0,0,18,0,7,Medium
297.888,0.0,0.0,0,19,0,7,Medium
297.888,0.0,0.0,0,20,0,7,Medium
297.888,0.0,0.0,0,21,0,7,Medium
297.888,0.0,0.0,0,22,0,7,Low
297.888,0.0,0.0,0,23,0,7,Low
297.888,0.0,0.0,0,0,1,7,Low
297.888,0.0,0.0,0,1,1,7,Low
297.888,0.0,0.0,0,2,1,7,Low
297.888,0.0,0.0,0,3,1,7,Low
297.888,0.0,0.0,0,4,1,7,Low
297.888,0.0,0.0,0,5,1,7,Medium
297.888,0.0,0.0,0,6,1,7,High
297.888,0.0,0.0,0,7,1,7,High
297.888,0.0,0.0,0,8,1,7,High
297.888,0.0,0.0,0,9,1,7,High
297.888,0.0,0.0,0,10,1,7,High
297.888,0.0,0.0,0,11,1,7,Medium
297.888,0.0,0.0,0,12,1,7,High
297.888,0.0,0.0,0,13,1,7,High
297.888,0.0,0.0,0,14,1,7,High
297.888,0.0,0.0,0,15,1,7,High
297.888,0.0,0.0,0,16,1,7,High
297.888,0.0,0.0,0,17,1,7,High
297.888,0.0,0.0,0,18,1,7,High
297.888,0.0,0.0,0,19,1,7,Medium
297.888,0.0,0.0,0,20,1,7,Medium
297.888,0.0,0.0,0,21,1,7,Medium
297.888,0.0,0.0,0,22,1,7,Low
297.888,0.0,0.0,0,23,1,7,Low
297.888,0.0,0.0,0,0,2,7,Low
297.888,0.0,0.0,0,1,2,7,Low
297.888,0.0,0.0,0,2,2,7,Low
297.888,0.0,0.0,0,3,2,7,Low
297.888,0.0,0.0,0,4,2,7,Low
297.888,0.0,0.0,0,5,2,7,Medium
297.888,0.0,0.0,0,6,2,7,High
297.888,0.0,0.0,0,7,2,7,High
297.888,0.0,0.0,0,8,2,7,High
297.888,0.0,0.0,0,9,2,7,High
297.888,0.0,0.0,0,10,2,7,High
297.888,0.0,0.0,0,11,2,7,High
297.888,0.0,0.0,0,12,2,7,High
304.698,0.0,0.0,0,13,2,7,High
304.698,0.0,0.0,0,14,2,7,High
306.37,0.0,0.0,0,15,2,7,High
306.37,0.0,0.0,0,16,2,7,High
306.37,0.0,0.0,0,17,2,7,High
305.461,0.0,0.0,0,18,2,7,High
305.461,0.0,0.0,0,19,2,7,Medium
305.461,0.0,0.0,0,20,2,7,Medium
303.608,0.0,0.0,44,21,2,7,Medium
303.608,0.0,0.0,44,22,2,7,Low
303.608,0.0,0.0,44,23,2,7,Low
302.274,0.0,0.0,20,0,3,7,Low
302.274,0.0,0.0,20,1,3,7,Low
300.25,0.0,0.0,1,2,3,7,Low
300.19,0.0,0.0,20,3,3,7,Low
298.44,0.0,0.0,75,4,3,7,Low
298.44,0.0,0.0,75,4,3,7,Low
294.44,4.57,0.0,75,5,3,7,Medium
294.44,4.57,0.0,75,5,3,7,Medium
294.44,4.57,0.0,75,5,3,7,Medium
294.25,0.25,0.0,1,6,3,7,High
294.25,0.25,0.0,1,6,3,7,High
294.25,0.25,0.0,1,6,3,7,High
294.39,0.0,0.0,1,7,3,7,High
295.37,0.0,0.0,75,8,3,7,High
297.25,0.0,0.0,75,9,3,7,High
299.22,0.0,0.0,75,10,3,7,High
301.06,0.0,0.0,75,11,3,7,High
302.57,0.0,0.0,40,12,3,7,High
303.57,0.0,0.0,40,13,3,7,High
304.18,0.0,0.0,75,14,3,7,High
304.94,0.0,0.0,40,15,3,7,High
305.13,0.0,0.0,40,16,3,7,High
305.47,0.0,0.0,40,17,3,7,High
305.0,0.0,0.0,40,18,3,7,High
304.47,0.0,0.0,40,19,3,7,Medium
302.99,0.0,0.0,20,20,3,7,Medium
300.9,1.2,0.0,20,21,3,7,Medium
299.01,0.0,0.0,20,22,3,7,Medium
297.16,0.0,0.0,1,23,3,7,Low
296.52,0.0,0.0,20,0,4,7,Low
296.52,0.0,0.0,20,0,4,7,Low
296.24,0.0,0.0,75,1,4,7,Low
296.24,0.0,0.0,75,1,4,7,Low
295.19,0.0,0.0,1,2,4,7,Low
295.19,0.0,0.0,1,2,4,7,Low
294.73,0.0,0.0,20,3,4,7,Low
294.01,0.0,0.0,1,4,4,7,Low
294.01,0.0,0.0,1,4,4,7,Low
293.59,0.0,0.0,1,5,4,7,Medium
293.59,0.0,0.0,1,5,4,7,Medium
293.13,0.0,0.0,1,6,4,7,High
293.13,0.0,0.0,1,6,4,7,High
294.41,0.0,0.0,20,7,4,7,High
296.54,0.0,0.0,20,8,4,7,High
299.64,0.0,0.0,20,9,4,7,Medium
301.48,0.0,0.0,20,10,4,7,High
303.44,0.0,0.0,1,11,4,7,High
304.75,0.0,0.0,1,12,4,7,High
305.77,0.0,0.0,1,13,4,7,High
306.76,0.0,0.0,1,14,4,7,High
307.32,0.0,0.0,20,15,4,7,High
307.33,0.0,0.0,20,16,4,7,High
307.2,0.0,0.0,20,17,4,7,High
306.28,0.0,0.0,1,18,4,7,Medium
305.07,0.0,0.0,20,19,4,7,Medium
302.5,0.0,0.0,75,20,4,7,Medium
300.16,0.0,0.0,1,21,4,7,Low
297.72,0.0,0.0,1,22,4,7,Low
296.77,0.0,0.0,1,23,4,7,Low
295.85,0.0,0.0,1,0,5,7,Low
295.2,0.0,0.0,1,1,5,7,Low
294.82,0.0,0.0,1,2,5,7,Low
294.42,0.0,0.0,1,3,5,7,Low
294.19,0.0,0.0,1,4,5,7,Low
294.51,0.0,0.0,1,5,5,7,Low
294.48,0.0,0.0,75,6,5,7,Low
295.96,0.0,0.0,75,7,5,7,Low
298.14,0.0,0.0,90,8,5,7,Medium
299.11,0.0,0.0,75,9,5,7,Low
299.12,0.0,0.0,75,10,5,7,Low
297.1,11.23,0.0,75,11,5,7,Low
297.1,11.23,0.0,75,11,5,7,Low
297.1,11.23,0.0,75,11,5,7,Low
295.3,9.42,0.0,90,12,5,7,Low
295.3,9.42,0.0,90,12,5,7,Low
295.3,9.42,0.0,90,12,5,7,Low
295.42,13.46,0.0,90,13,5,7,Low
295.42,13.46,0.0,90,13,5,7,Low
295.42,13.46,0.0,90,13,5,7,Low
295.42,13.46,0.0,90,13,5,7,Low
295.46,0.25,0.0,90,14,5,7,Low
295.46,0.25,0.0,90,14,5,7,Low
295.55,0.0,0.0,75,15,5,7,Low
295.55,0.0,0.0,75,15,5,7,Low
295.22,10.67,0.0,90,16,5,7,Low
295.22,10.67,0.0,90,16,5,7,Low
295.54,0.51,0.0,90,17,5,7,Low
295.54,0.51,0.0,90,17,5,7,Low
296.68,0.0,0.0,40,18,5,7,Low
297.48,0.0,0.0,40,19,5,7,Low
297.21,0.0,0.0,20,20,5,7,Low
296.47,0.0,0.0,20,21,5,7,Low
295.96,0.0,0.0,75,22,5,7,Low
295.9,0.0,0.0,90,23,5,7,Low
295.96,0.0,0.0,40,0,6,7,Low
296.1,0.0,0.0,90,1,6,7,Low
296.5,0.0,0.0,90,2,6,7,Low
296.58,1.02,0.0,90,3,6,7,Low
296.58,1.02,0.0,90,3,6,7,Low
296.58,1.02,0.0,90,3,6,7,Low
296.1,0.0,0.0,75,4,6,7,Low
296.1,0.0,0.0,75,4,6,7,Low
295.7,0.0,0.0,90,5,6,7,Low
295.24,0.0,0.0,90,6,6,7,Low
295.32,0.0,0.0,75,7,6,7,Low
296.05,0.0,0.0,40,8,6,7,Low
297.4,0.0,0.0,40,9,6,7,Low
298.64,0.0,0.0,40,10,6,7,Low
299.45,0.0,0.0,40,11,6,7,Low
299.9,0.0,0.0,40,12,6,7,Low
300.04,0.0,0.0,75,13,6,7,Low
300.6,0.0,0.0,40,14,6,7,Low
300.85,0.0,0.0,40,15,6,7,Low
300.88,0.0,0.0,40,16,6,7,Low
300.67,0.0,0.0,40,17,6,7,Low
300.12,0.0,0.0,75,18,6,7,Medium
299.58,0.0,0.0,40,19,6,7,Medium
298.65,0.0,0.0,20,20,6,7,Medium
296.66,0.0,0.0,20,21,6,7,Medium
295.41,0.0,0.0,20,22,6,7,Low
294.64,0.0,0.0,1,23,6,7,Low
293.92,0.0,0.0,1,0,0,7,Low
292.99,0.0,0.0,1,1,0,7,Low
292.53,0.0,0.0,1,2,0,7,Low
291.87,0.9,0.0,1,3,0,7,Low
291.02,0.0,0.0,1,4,0,7,Low
290.84,0.0,0.0,1,5,0,7,Medium
290.1,0.0,0.0,1,6,0,7,High
291.26,0.0,0.0,1,7,0,7,High
293.73,0.0,0.0,1,8,0,7,High
295.93,0.0,0.0,1,9,0,7,High
297.9,0.0,0.0,1,10,0,7,Medium
299.35,0.0,0.0,1,11,0,7,High
300.31,0.0,0.0,1,12,0,7,High
301.17,0.0,0.0,1,13,0,7,High
301.95,0.0,0.0,1,14,0,7,High
302.2,0.0,0.0,20,15,0,7,High
302.54,0.0,0.0,20,16,0,7,High
302.61,0.0,0.0,20,17,0,7,High
302.22,0.0,0.0,20,18,0,7,Medium
301.62,0.0,0.0,20,19,0,7,Medium
300.36,0.0,0.0,20,20,0,7,Medium
297.43,0.0,0.0,1,21,0,7,Medium
295.8,0.0,0.0,1,22,0,7,Low
294.89,0.0,0.0,1,23,0,7,Low
294.56,0.0,0.0,1,0,1,7,Low
293.89,0.0,0.0,1,1,1,7,Low
293.51,0.0,0.0,1,2,1,7,Low
293.73,0.0,0.0,1,3,1,7,Low
293.5,0.0,0.0,40,4,1,7,Low
293.26,0.0,0.0,20,5,1,7,Medium
293.1,0.0,0.0,20,6,1,7,High
293.96,0.0,0.0,20,7,1,7,High
295.66,0.0,0.0,20,8,1,7,High
298.11,0.0,0.0,40,9,1,7,High
299.71,0.0,0.0,40,10,1,7,High
301.22,0.0,0.0,20,11,1,7,High
302.76,0.0,0.0,20,12,1,7,High
303.51,0.0,0.0,20,13,1,7,High
304.37,0.0,0.0,20,14,1,7,High
304.56,0.0,0.0,20,15,1,7,High
304.46,0.0,0.0,20,16,1,7,High
304.18,0.0,0.0,40,17,1,7,High
303.18,0.0,0.0,75,18,1,7,High
301.42,0.0,0.0,40,19,1,7,Medium
300.73,0.0,0.0,75,20,1,7,Medium
298.84,0.0,0.0,75,21,1,7,Medium
297.69,0.0,0.0,75,22,1,7,Low
296.94,0.0,0.0,75,23,1,7,Low
296.63,0.0,0.0,75,0,2,7,Low
296.51,0.0,0.0,90,1,2,7,Low
296.32,0.0,0.0,90,2,2,7,Low
296.4,0.0,0.0,90,3,2,7,Low
296.58,0.0,0.0,90,4,2,7,Low
296.14,0.0,0.0,90,5,2,7,Medium
295.55,0.0,0.0,75,6,2,7,High
295.49,0.0,0.0,90,7,2,7,High
295.78,0.0,0.0,90,8,2,7,High
296.43,0.0,0.0,90,9,2,7,High
297.37,0.0,0.0,90,10,2,7,High
297.37,0.0,0.0,90,10,2,7,High
298.33,0.0,0.0,90,11,2,7,High
298.56,0.0,0.0,90,12,2,7,High
298.56,0.0,0.0,90,12,2,7,High
297.78,5.89,0.0,90,13,2,7,High
297.78,5.89,0.0,90,13,2,7,High
296.73,1.02,0.0,75,14,2,7,High
296.73,1.02,0.0,75,14,2,7,High
296.73,1.02,0.0,75,14,2,7,High
296.73,1.02,0.0,75,14,2,7,High
296.15,0.0,0.0,90,15,2,7,High
296.15,0.0,0.0,90,15,2,7,High
296.15,0.0,0.0,90,15,2,7,High
295.08,1.3,0.0,90,16,2,7,High
295.08,1.3,0.0,90,16,2,7,High
295.08,1.3,0.0,90,16,2,7,High
295.07,0.51,0.0,90,17,2,7,High
295.07,0.51,0.0,90,17,2,7,High
295.6,0.0,0.0,75,18,2,7,High
295.35,0.0,0.0,75,19,2,7,Medium
294.39,0.0,0.0,75,20,2,7,Medium
293.7,0.0,0.0,90,21,2,7,Medium
293.29,0.0,0.0,90,22,2,7,Low
292.75,0.0,0.0,90,23,2,7,Low
292.46,0.0,0.0,90,0,3,7,Low
292.16,0.0,0.0,90,1,3,7,Low
291.59,0.0,0.0,90,2,3,7,Low
291.26,0.0,0.0,90,3,3,7,Low
291.17,0.0,0.0,90,4,3,7,Low
291.11,0.0,0.0,90,5,3,7,Medium
291.03,0.0,0.0,90,6,3,7,High
290.97,0.0,0.0,90,7,3,7,High
291.09,0.0,0.0,90,8,3,7,High
291.42,0.0,0.0,90,9,3,7,High
292.15,0.0,0.0,90,10,3,7,High
292.66,0.0,0.0,90,11,3,7,High
293.78,0.0,0.0,90,12,3,7,High
295.21,0.0,0.0,90,13,3,7,High
296.26,0.0,0.0,90,14,3,7,High
296.42,0.0,0.0,90,15,3,7,High
296.79,0.0,0.0,90,16,3,7,High
296.72,0.0,0.0,75,17,3,7,High
296.27,0.0,0.0,75,18,3,7,High
295.95,0.0,0.0,90,19,3,7,Medium
295.34,0.0,0.0,75,20,3,7,Medium
293.92,0.0,0.0,40,21,3,7,Medium
292.64,0.0,0.0,20,22,3,7,Low
291.85,0.0,0.0,20,23,3,7,Low
290.93,0.0,0.0,20,0,4,7,Low
290.34,0.0,0.0,75,1,4,7,Low
290.04,0.0,0.0,75,2,4,7,Low
289.47,0.3,0.0,75,3,4,7,Low
289.09,0.0,0.0,40,4,4,7,Low
288.39,0.0,0.0,40,5,4,7,Medium
287.9,0.0,0.0,40,6,4,7,High
288.31,0.0,0.0,75,7,4,7,High
290.06,0.0,0.0,75,8,4,7,High
292.04,0.0,0.0,75,9,4,7,High
293.78,0.0,0.0,90,10,4,7,High
295.0,0.0,0.0,40,11,4,7,High
296.09,0.0,0.0,20,12,4,7,Medium
296.93,0.0,0.0,1,13,4,7,Medium
297.55,0.0,0.0,20,14,4,7,Medium
298.3,0.0,0.0,20,15,4,7,High
298.32,0.0,0.0,20,16,4,7,High
298.42,0.0,0.0,20,17,4,7,High
297.84,0.0,0.0,20,18,4,7,High
297.31,0.0,0.0,20,19,4,7,Medium
295.43,0.0,0.0,40,20,4,7,Medium
292.85,0.0,0.0,40,21,4,7,Medium
290.84,0.0,0.0,40,22,4,7,Medium
290.45,0.0,0.0,75,23,4,7,Medium
290.06,0.0,0.0,75,0,5,7,Low
289.78,0.0,0.0,75,1,5,7,Low
289.63,0.0,0.0,90,2,5,7,Low
289.47,0.0,0.0,75,3,5,7,Low
288.96,0.0,0.0,1,4,5,7,Low
288.92,0.0,0.0,75,5,5,7,Low
289.23,0.0,0.0,75,6,5,7,Low
289.81,0.0,0.0,75,7,5,7,Low
291.32,0.0,0.0,90,8,5,7,Medium
293.09,0.0,0.0,90,9,5,7,Low
295.05,0.0,0.0,90,10,5,7,Low
296.28,0.0,0.0,90,11,5,7,Low
297.27,0.0,0.0,90,12,5,7,Medium
298.59,0.0,0.0,40,13,5,7,Medium
299.41,0.0,0.0,40,14,5,7,Medium
299.47,0.0,0.0,75,15,5,7,High
299.91,0.0,0.0,75,16,5,7,High
299.39,0.0,0.0,75,17,5,7,High
298.17,0.0,0.0,75,18,5,7,Medium
298.23,0.0,0.0,75,19,5,7,Medium
297.05,0.0,0.0,40,20,5,7,Medium
295.28,0.0,0.0,40,21,5,7,Medium
293.84,0.0,0.0,20,22,5,7,Medium
293.1,0.0,0.0,20,23,5,7,Medium
292.65,0.0,0.0,20,0,6,7,Low
292.46,0.0,0.0,20,1,6,7,Low
292.31,0.0,0.0,20,2,6,7,Low
292.08,0.0,0.0,75,3,6,7,Low
292.02,0.0,0.0,40,4,6,7,Low
291.84,0.0,0.0,40,5,6,7,Low
291.79,0.0,0.0,75,6,6,7,Low
292.3,0.0,0.0,75,7,6,7,Low
293.68,0.0,0.0,75,8,6,7,Low
295.11,0.0,0.0,75,9,6,7,Low
296.14,0.0,0.0,75,10,6,7,Low
298.0,0.0,0.0,75,11,6,7,Low
299.04,0.0,0.0,75,12,6,7,Medium
300.21,0.0,0.0,75,13,6,7,Medium
300.17,0.0,0.0,75,14,6,7,Medium
301.01,0.0,0.0,75,15,6,7,High
300.9,0.0,0.0,40,16,6,7,High
300.78,0.0,0.0,75,17,6,7,High
300.48,0.0,0.0,75,18,6,7,Medium
299.62,0.0,0.0,1,19,6,7,Medium
298.77,0.0,0.0,40,20,6,7,Medium
297.36,0.0,0.0,20,21,6,7,Medium
296.62,0.0,0.0,75,22,6,7,Medium
295.94,0.0,0.0,90,23,6,7,Medium
295.3,0.0,0.0,40,0,0,8,Low
294.95,0.0,0.0,40,1,0,8,Low
294.83,0.0,0.0,40,2,0,8,Low
294.24,0.3,0.0,75,3,0,8,Low
293.7,0.0,0.0,1,4,0,8,Low
293.53,0.0,0.0,20,5,0,8,Medium
293.25,0.0,0.0,40,6,0,8,High
293.54,0.0,0.0,40,7,0,8,High
294.99,0.0,0.0,20,8,0,8,High
296.54,0.0,0.0,40,9,0,8,High
297.63,0.0,0.0,75,10,0,8,Medium
299.18,0.0,0.0,75,11,0,8,High
299.77,0.0,0.0,75,12,0,8,High
300.8,0.0,0.0,75,13,0,8,High
301.48,0.0,0.0,75,14,0,8,High
301.69,0.0,0.0,75,15,0,8,High
301.85,0.0,0.0,75,16,0,8,High
301.18,0.0,0.0,75,17,0,8,High
300.65,0.0,0.0,75,18,0,8,High
300.1,0.0,0.0,40,19,0,8,Medium
298.97,0.0,0.0,75,20,0,8,Medium
298.17,0.0,0.0,40,21,0,8,Medium
297.14,0.0,0.0,40,22,0,8,Low
296.78,0.0,0.0,75,23,0,8,Low
296.35,0.0,0.0,20,0,1,8,Low
296.38,0.0,0.0,90,1,1,8,Low
296.24,0.0,0.0,90,2,1,8,Low
295.73,0.0,0.0,1,3,1,8,Low
295.39,0.0,0.0,90,4,1,8,Low
295.27,0.0,0.0,75,5,1,8,Medium
295.25,0.0,0.0,90,6,1,8,High
295.41,0.0,0.0,90,7,1,8,High
296.3,0.0,0.0,75,8,1,8,High
297.55,0.0,0.0,40,9,1,8,High
298.68,0.0,0.0,20,10,1,8,High
300.48,0.0,0.0,20,11,1,8,High
300.78,0.0,0.0,40,12,1,8,High
302.0,0.0,0.0,40,13,1,8,High
302.78,0.0,0.0,40,14,1,8,High
303.32,0.0,0.0,40,15,1,8,High
302.74,0.0,0.0,40,16,1,8,High
303.37,0.0,0.0,40,17,1,8,High
303.19,0.0,0.0,40,18,1,8,High
302.53,0.0,0.0,40,19,1,8,Medium
300.82,0.0,0.0,20,20,1,8,Medium
299.18,0.0,0.0,1,21,1,8,Medium
297.92,0.0,0.0,20,22,1,8,Medium
297.58,0.0,0.0,40,23,1,8,Low
296.93,0.0,0.0,20,0,2,8,Low
296.35,0.0,0.0,1,1,2,8,Low
295.75,0.0,0.0,75,2,2,8,Low
295.06,0.6,0.0,20,3,2,8,Low
294.33,0.0,0.0,20,4,2,8,Low
294.33,0.0,0.0,20,4,2,8,Low
294.0,0.0,0.0,1,5,2,8,Medium
294.0,0.0,0.0,1,5,2,8,Medium
293.5,0.0,0.0,20,6,2,8,High
293.5,0.0,0.0,20,6,2,8,High
294.11,0.0,0.0,75,7,2,8,High
294.11,0.0,0.0,75,7,2,8,High
296.11,0.0,0.0,1,8,2,8,High
298.68,0.0,0.0,20,9,2,8,High
299.98,0.0,0.0,20,10,2,8,High
302.09,0.0,0.0,0,11,2,8,High
302.92,0.0,0.0,24,12,2,8,High
303.89,0.0,0.0,24,13,2,8,High
304.15,0.0,0.0,24,14,2,8,High
304.24,0.0,0.0,0,15,2,8,High
304.24,0.0,0.0,0,16,2,8,High
304.02,0.0,0.0,0,17,2,8,High
303.67,0.0,0.0,0,18,2,8,High
301.93,0.0,0.0,0,19,2,8,Medium
300.83,0.0,0.0,0,20,2,8,Medium
299.17,0.0,0.0,0,21,2,8,Medium
298.3,0.0,0.0,0,22,2,8,Low
298.09,0.0,0.0,0,23,2,8,Low
297.83,0.0,0.0,32,0,3,8,Low
297.74,0.0,0.0,32,1,3,8,Low
297.33,0.0,0.0,32,2,3,8,Low
297.37,0.0,0.0,0,3,3,8,Low
297.44,0.0,0.0,0,4,3,8,Low
297.62,0.0,0.0,0,5,3,8,Medium
296.95,0.0,0.0,32,6,3,8,High
294.92,16.51,0.0,32,7,3,8,High
294.06,12.83,0.0,32,8,3,8,High
293.83,0.64,0.0,76,9,3,8,High
294.61,0.25,0.0,76,10,3,8,High
295.68,0.28,0.0,92,11,3,8,High
296.58,0.3,0.0,56,12,3,8,High
298.62,0.0,0.0,56,13,3,8,High
300.36,0.0,0.0,56,14,3,8,High
300.82,0.0,0.0,32,15,3,8,High
301.02,0.0,0.0,32,16,3,8,High
300.48,0.0,0.0,32,17,3,8,High
299.6,0.0,0.0,0,18,3,8,High
297.7,0.0,0.0,0,19,3,8,Medium
296.0,0.0,0.0,0,20,3,8,Medium
293.36,0.0,0.0,0,21,3,8,Medium
292.37,0.0,0.0,0,22,3,8,Medium
292.14,0.0,0.0,0,23,3,8,Low
292.08,0.0,0.0,0,0,4,8,Low
291.7,0.0,0.0,0,1,4,8,Low
291.37,0.0,0.0,0,2,4,8,Low
290.96,0.0,0.0,0,3,4,8,Low
290.61,0.0,0.0,0,4,4,8,Low
289.6,0.0,0.0,0,5,4,8,Medium
289.17,0.0,0.0,0,6,4,8,High
289.37,0.0,0.0,0,7,4,8,High
291.05,0.0,0.0,0,8,4,8,High
292.54,0.0,0.0,0,9,4,8,High
293.61,0.0,0.0,0,10,4,8,High
295.47,0.0,0.0,0,11,4,8,High
296.47,0.0,0.0,0,12,4,8,High
297.0,0.0,0.0,0,13,4,8,High
296.69,0.0,0.0,0,14,4,8,High
297.77,0.0,0.0,8,15,4,8,High
298.11,0.0,0.0,8,16,4,8,High
297.37,0.0,0.0,8,17,4,8,High
296.9,0.0,0.0,0,18,4,8,High
296.35,0.0,0.0,0,19,4,8,Medium
294.51,0.0,0.0,0,20,4,8,Medium
292.15,0.0,0.0,0,21,4,8,Medium
291.03,0.0,0.0,0,22,4,8,Medium
290.03,0.0,0.0,0,23,4,8,Medium
289.47,0.0,0.0,0,0,5,8,Low
288.92,0.0,0.0,0,1,5,8,Low
288.47,0.0,0.0,0,2,5,8,Low
288.74,0.0,0.0,0,3,5,8,Low
287.91,0.0,0.0,0,4,5,8,Low
287.25,0.0,0.0,0,5,5,8,Low
287.14,0.0,0.0,0,6,5,8,Low
288.19,0.0,0.0,0,7,5,8,Medium
290.51,0.0,0.0,0,8,5,8,Medium
292.6,0.0,0.0,0,9,5,8,High
294.39,0.0,0.0,0,10,5,8,High
296.48,0.0,0.0,0,11,5,8,High
297.25,0.0,0.0,0,12,5,8,High
298.25,0.0,0.0,0,13,5,8,High
299.01,0.0,0.0,0,14,5,8,High
299.8,0.0,0.0,0,15,5,8,High
299.49,0.0,0.0,0,16,5,8,High
298.86,0.0,0.0,0,17,5,8,High
298.88,0.0,0.0,0,18,5,8,High
297.91,0.0,0.0,0,19,5,8,Medium
295.63,0.0,0.0,0,20,5,8,Medium
292.93,0.0,0.0,0,21,5,8,Medium
291.19,0.0,0.0,0,22,5,8,Medium
290.53,0.0,0.0,0,23,5,8,Medium
289.91,0.0,0.0,0,0,6,8,Low
289.47,0.0,0.0,0,1,6,8,Low
289.02,0.0,0.0,0,2,6,8,Low
288.57,0.0,0.0,12,3,6,8,Low
288.34,0.0,0.0,12,4,6,8,Low
288.02,0.0,0.0,12,5,6,8,Low
287.64,0.0,0.0,24,6,6,8,Low
288.64,0.0,0.0,24,7,6,8,Low
289.91,0.0,0.0,24,8,6,8,Medium
293.38,0.0,0.0,8,9,6,8,Medium
295.47,0.0,0.0,8,10,6,8,Medium
298.0,0.0,0.0,92,11,6,8,High
298.82,0.0,0.0,36,12,6,8,High
299.59,0.0,0.0,36,13,6,8,High
300.48,0.0,0.0,36,14,6,8,High
301.49,0.0,0.0,56,15,6,8,High
301.35,0.0,0.0,56,16,6,8,High
300.68,0.0,0.0,56,17,6,8,High
299.92,0.0,0.0,0,18,6,8,High
298.93,0.0,0.0,0,19,6,8,Medium
295.99,0.0,0.0,0,20,6,8,Medium
294.38,0.0,0.0,0,21,6,8,Medium
293.11,0.0,0.0,0,22,6,8,Medium
292.29,0.0,0.0,0,23,6,8,Low
291.93,0.0,0.0,0,0,0,8,Low
291.81,0.0,0.0,0,1,0,8,Low
291.36,0.0,0.0,0,2,0,8,Low
290.8,0.0,0.0,0,3,0,8,Low
289.94,0.0,0.0,0,4,0,8,Low
289.61,0.0,0.0,0,5,0,8,Medium
289.5,0.0,0.0,0,6,0,8,High
290.51,0.0,0.0,0,7,0,8,High
292.98,0.0,0.0,12,8,0,8,High
294.81,0.0,0.0,12,9,0,8,High
296.28,0.0,0.0,12,10,0,8,High
297.71,0.0,0.0,20,11,0,8,High
298.83,0.0,0.0,8,12,0,8,High
299.58,0.0,0.0,8,13,0,8,High
299.95,0.0,0.0,8,14,0,8,High
300.71,0.0,0.0,8,15,0,8,High
300.37,0.0,0.0,8,16,0,8,High
300.04,0.0,0.0,8,17,0,8,High
299.6,0.0,0.0,0,18,0,8,High
298.6,0.0,0.0,0,19,0,8,Medium
296.83,0.0,0.0,0,20,0,8,Medium
295.16,0.0,0.0,24,21,0,8,Medium
294.25,0.0,0.0,24,22,0,8,Low
294.04,0.0,0.0,24,23,0,8,Low
293.82,0.0,0.0,64,0,1,8,Low
294.06,0.0,0.0,64,1,1,8,Low
293.61,0.0,0.0,64,2,1,8,Low
293.03,0.6,0.0,64,3,1,8,Low
292.92,0.3,0.0,64,4,1,8,Low
292.63,0.0,0.0,64,5,1,8,Medium
295.59,0.0,0.0,64,6,1,8,High
295.59,0.0,0.0,64,7,1,8,High
295.59,0.0,0.0,64,8,1,8,High
299.001,0.0,0.0,68,9,1,8,High
